0,0.9047619047619048,0.906360452413084,0.9050852609015579,0.8493370810744909,0.9723178674643548,0.905722407813235,0.7684478371501272,0.759797054879022,0.7678036471429529,0.6368139463723684,0.9005426653103025,0.7637793685907792
1,0.8825396825396825,0.8854557621250473,0.8771128600526815,0.8139459460731149,0.9410048815731943,0.8812645660377744,0.7760814249363868,0.7673848987108656,0.7773146040223308,0.6495382873254821,0.901411586112034,0.7723178360822992
2,0.8857142857142857,0.8917115282021437,0.8803268067952779,0.8185824724974058,0.9615551116549893,0.8859825960885578,0.7684478371501272,0.759797054879022,0.7678036471429529,0.6368139463723684,0.9006771737034894,0.7637793685907792
3,0.8952380952380953,0.9038246268656716,0.8865400816883685,0.8335998799312896,0.9582055286282539,0.895098920019028,0.7709923664122137,0.7620458245458245,0.77072762375114,0.6411028085325742,0.9009044877605907,0.766362136810567
4,0.8857142857142857,0.9045267489711933,0.8708262682492455,0.8193459257297477,0.9511422774631816,0.8873566504214889,0.7709923664122137,0.762800057882025,0.77072762375114,0.6408106227952487,0.9008720143238621,0.7667433500548697
5,0.8603174603174604,0.8615079656812693,0.8565947894338336,0.7786390836048978,0.9548522797560013,0.8590443525700278,0.7709923664122137,0.762800057882025,0.77072762375114,0.6408106227952487,0.9008340716767368,0.7667433500548697
6,0.8857142857142857,0.8808803287264896,0.8764889997973787,0.819014819516825,0.9587179138539635,0.878679177717515,0.7709923664122137,0.7620458245458245,0.77072762375114,0.6411028085325742,0.9013545866849338,0.766362136810567
7,0.8476190476190476,0.8448665026064407,0.8477647673587784,0.759897473650865,0.942188783045931,0.846313153657018,0.7709923664122137,0.7633151833151833,0.7726175777687535,0.6412588035393892,0.9006137650454559,0.7679382105124064
8,0.8793650793650793,0.8889494069232632,0.870249064209617,0.8083644041439046,0.9391154714677246,0.8794998429102542,0.7684478371501272,0.7602143227143227,0.7689545741057499,0.6371090000211247,0.9014314974561336,0.7645594701376741
9,0.9047619047619048,0.9067167125465946,0.900838212240458,0.8492338155943223,0.9705164376512995,0.9037679034126689,0.7709923664122137,0.762800057882025,0.77072762375114,0.6408106227952487,0.9018026346553784,0.7667433500548697
